"phenotype";"term";"estimate";"std.error";"statistic";"p.value"
"Bipolar Disorder";"pc3";3,30522073160529e-08;6,81846675668513e-09;4,84745449314495;1,25617356055959e-06
"Bipolar Disorder";"pc4";1,07757371024902e-08;6,39047114781086e-09;1,68621950608158;0,0917628765526731
"Bipolar Disorder";"pc5";5,23410007503831e-07;3,58197593092737e-08;14,6123262019888;3,30374583788391e-48
"Bipolar Disorder";"pc6";-3,54429264462794e-08;1,02132465944159e-08;-3,47028989446487;0,00052055360902111
"Cannabis Use Disorder";"(Intercept)";5,20049759552668e-07;7,12409963297827e-09;72,9986645814579;0
"Cannabis Use Disorder";"batchb02";-9,74271676858963e-09;1,47476359975478e-08;-0,660629050663414;0,508854794423005
"Cannabis Use Disorder";"batchb03";-6,59593758148177e-09;1,19703328511379e-08;-0,551023740401233;0,581621089537009
"Cannabis Use Disorder";"batchb04";4,64707635793477e-10;1,00823340897427e-08;0,0460912752599864;0,963237775766181
"Cannabis Use Disorder";"batchb05";-1,05148638366709e-09;1,35140324263319e-08;-0,0778070046375122;0,937982040958389
"Cannabis Use Disorder";"batchb06";-6,95295850701341e-09;1,13655105354517e-08;-0,611759452892636;0,540701088007198
"Cannabis Use Disorder";"batchb07";8,38983884594271e-09;1,5524244332342e-08;0,540434604502067;0,588900955659796
"Cannabis Use Disorder";"batchb08";2,00618847441942e-08;7,52113485926681e-09;2,66740127914019;0,00764772362903261
"Cannabis Use Disorder";"batchb09";5,49259739503524e-09;7,51454334741225e-09;0,730928965487531;0,464827674646004
"Cannabis Use Disorder";"batchb10";-4,67722421280751e-09;1,1939264169856e-08;-0,391751463596598;0,695244362311163
"Cannabis Use Disorder";"batchb11";-2,02441958736325e-08;2,07263483273397e-08;-0,976737221333329;0,328706343657913
"Cannabis Use Disorder";"batchb12";1,88257436295517e-08;7,65198670337367e-09;2,46024259572375;0,013889342756888
"Cannabis Use Disorder";"batchb15";1,44331587767081e-08;1,33986695208489e-08;1,07720835671404;0,281394980105607
"Cannabis Use Disorder";"batchb16";2,49189005896491e-08;7,68633857017001e-09;3,24197280176509;0,00118821832791114
"Cannabis Use Disorder";"batchb17";2,98731742277001e-08;1,2461027919868e-08;2,39732824770178;0,0165205844045508
"Cannabis Use Disorder";"batchb18";1,99562051694755e-08;7,88634075879645e-08;0,253047716042657;0,800232899497881
"Cannabis Use Disorder";"batchb19";3,33770898573978e-09;1,65828811916425e-08;0,201274371272824;0,840485268041291
"Cannabis Use Disorder";"batchb20";2,08947284793591e-08;1,56348560649271e-08;1,33641962500897;0,181421267686468
"Cannabis Use Disorder";"batchb21";2,1398111730795e-08;8,27960100828512e-09;2,58443754830488;0,00975800270317511
"Cannabis Use Disorder";"batchb24";1,81376030618784e-08;8,90528931628781e-09;2,03672249353029;0,0416857360246934
"Cannabis Use Disorder";"genderCis man";-7,52832396671436e-09;3,67517173993423e-09;-2,04842780132204;0,0405259066198311
"Cannabis Use Disorder";"genderNon-binary";2,21906664264766e-08;1,55247137021079e-08;1,42937685372347;0,152905308849194
"Cannabis Use Disorder";"genderSelf-define";-4,35378843647416e-09;2,52397272299964e-08;-0,172497444080927;0,863047516714205
"Cannabis Use Disorder";"genderTrans man";-3,86033013897702e-09;2,72962794145999e-08;-0,141423308295718;0,887536395678498
"Cannabis Use Disorder";"genderTrans woman";2,7604689394257e-09;5,28914651069785e-08;0,0521911982177534;0,958376658589681
"Cannabis Use Disorder";"pc1";2,23559133221331e-08;1,59219438325634e-09;14,0409447220954;1,17338325346617e-44
"Cannabis Use Disorder";"pc2";4,30361462984961e-09;2,70766664270514e-09;1,5894181957163;0,111975482955371
"Cannabis Use Disorder";"pc3";1,90553122760845e-09;2,52528940470963e-09;0,754579346056204;0,450506745267944
"Cannabis Use Disorder";"pc4";1,74696209215053e-09;2,36677682190752e-09;0,738118641343865;0,460447547557706
"Cannabis Use Disorder";"pc5";9,64927306607242e-08;1,32662168623571e-08;7,27356801580125;3,57806667139068e-13
"Cannabis Use Disorder";"pc6";4,2039968001105e-09;3,78258108940374e-09;1,11140956419607;0,266400105005733
"Depression";"(Intercept)";-1,28698217501313e-07;6,86830454719256e-09;-18,737989356328;6,10281800234243e-78
"Depression";"batchb02";6,37649111973377e-09;1,42181132494849e-08;0,44847660219367;0,653812180706203
"Depression";"batchb03";9,43411488372356e-09;1,1540530844388e-08;0,817476683779345;0,413661905228033
"Depression";"batchb04";4,22629077614197e-09;9,72032181503123e-09;0,434789182556338;0,663718269173777
"Depression";"batchb05";-2,31822780542187e-09;1,30288029570804e-08;-0,177930989750831;0,858778252924255
"Depression";"batchb06";-7,73833672724239e-09;1,09574250380288e-08;-0,706218541343952;0,480057172215754
"Depression";"batchb07";2,67591949446115e-09;1,49668369945267e-08;0,178789913689828;0,858103750814702
"Depression";"batchb08";4,36932265953557e-08;7,25108398467962e-09;6,0257510032531;1,70087222249534e-09
"Depression";"batchb09";4,68716088130163e-08;7,24472914502607e-09;6,46975309562766;9,95208555280551e-11
"Depression";"batchb10";-4,44609550940275e-09;1,15105777028098e-08;-0,386261717195778;0,699305312535389
"Depression";"batchb11";2,79671527636615e-08;1,99821563140958e-08;1,39960634498354;0,161640528980378
"Depression";"batchb12";5,33256653494701e-08;7,3772375145555e-09;7,22840565242166;4,99172098472458e-13
"Depression";"batchb15";3,40204616564892e-08;1,29175822261634e-08;2,63365551392303;0,00845100994261973
"Depression";"batchb16";5,91212735018041e-08;7,41035595689588e-09;7,97819616840233;1,53202546520104e-15
"Depression";"batchb17";1,94731681539886e-08;1,20136072112937e-08;1,62092598929673;0,105042960770654
"Depression";"batchb18";1,11565502985268e-07;7,60317694654522e-08;1,46735376237642;0,142289270297007
"Depression";"batchb19";-5,36020795811218e-10;1,59874628601309e-08;-0,033527570978628;0,973254080256404
"Depression";"batchb20";4,8460775216088e-08;1,50734771462688e-08;3,21496989353141;0,00130582327423247
"Depression";"batchb21";5,43783100346784e-08;7,98231695004682e-09;6,81234663757111;9,76470392765527e-12
"Depression";"batchb24";4,87413378716672e-08;8,58553954270778e-09;5,67714325106873;1,38097961260898e-08
"Depression";"genderCis man";-6,77220989542946e-10;3,54321248628456e-09;-0,191131915504476;0,848423406420132
"Depression";"genderNon-binary";1,56549404102252e-09;1,49672895112886e-08;0,1045943582398;0,916698320250354
"Depression";"genderSelf-define";-1,80066950288623e-08;2,43334796303533e-08;-0,739996716556762;0,459307192757083
"Depression";"genderTrans man";-1,0266990470432e-08;2,63161900707947e-08;-0,390139698900646;0,69643573884293
"Depression";"genderTrans woman";-5,25045981065524e-09;5,09923652134647e-08;-0,10296560649179;0,917990886606965
"Depression";"pc1";6,69510791197917e-09;1,53502568547911e-09;4,36156083596053;1,29524567253473e-05
"Depression";"pc2";7,40059883926599e-09;2,61044624197637e-09;2,83499377242988;0,00458541169921603
"Depression";"pc3";5,87359488622766e-09;2,43461736849592e-09;2,41253305847247;0,0158474583692757
"Depression";"pc4";-7,87393292148507e-10;2,28179627539847e-09;-0,345076070391518;0,730039357810268
"Depression";"pc5";1,04020485136083e-07;1,27898853601067e-08;8,13302717008992;4,33060050909689e-16
